DVSN,STTN FROM,STTN TO,RR NO.,RR DATE,FNR,P/T,INVC NO.,INVC DATE,CMDT,CNSR,CNSR GSTIN,CNSG,CNSG GSTIN,RLY GSTIN,TAX INVCID,FREIGHT PAID BY,ADVANCE FREIGHT SCHEME,ROUND TRIP TRAFFIC,CHRG WGHT,ACTL WGHT,CHRG CLSS,RATE(Q),BSC FRGT,POL,TOTL FRGT(EXCLUDE GST),IGST,CGST,SGST,UGST,TOTL GST,TDS IGST,TDS CGST,TDS SGST,TDS UGST,TOTL TDS,TDS REGISTRATION NO.,TOTL FRGT(INCLUDE GST),DMRG,P/M,OTHR CHRG CODE,OTHR CHRG AMNT,REBATE CODE,REBATE AMNT,E-PAYID,_source
ADRA,HSPG,BSCS,261020748.0,2026-04-10,26040920188.0,P,19.0,2026-04-10,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120452.0,CNSR,N,N,64.4,64.7,165W,559.6,36038.24,335.76,43903.0,0.0,1097.58,1097.58,0.0,2196.0,0.0,0.0,0.0,0.0,0.0,,46099.0,0.0,E,DPO,5456.1,,0.0,SB00D8C7E5,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020749.0,2026-04-10,26040920142.0,P,20.0,2026-04-10,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120454.0,CNSR,N,N,260.5,268.9,165W,559.6,145775.8,9401.28,186837.0,0.0,4670.93,4670.93,0.0,9342.0,0.0,0.0,0.0,0.0,0.0,,196179.0,0.0,E,DPO,23276.56,,0.0,SB00D8C7E6,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020752.0,2026-04-12,26041120305.0,P,21.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120558.0,CNSR,N,N,134.6,128.6,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D8D75F,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020753.0,2026-04-12,26041120262.0,P,22.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120560.0,CNSR,N,N,67.3,63.7,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D8D761,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020754.0,2026-04-12,26041120323.0,P,23.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120560.0,CNSR,N,N,134.6,133.6,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D8D764,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020755.0,2026-04-12,26041120369.0,P,24.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120560.0,CNSR,N,N,126.8,123.6,165W,559.6,70957.28,0.0,85682.0,0.0,2142.05,2142.05,0.0,4285.0,0.0,0.0,0.0,0.0,0.0,,89967.0,0.0,E,DPO,10643.59,,0.0,SB00D8D766,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020756.0,2026-04-12,26041120378.0,P,25.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120562.0,CNSR,N,N,134.6,123.8,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D8D768,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020757.0,2026-04-12,26041120350.0,P,26.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120564.0,CNSR,N,N,130.9,128.6,165W,559.6,73251.64,0.0,88452.0,0.0,2211.3,2211.3,0.0,4423.0,0.0,0.0,0.0,0.0,0.0,,92875.0,0.0,E,DPO,10987.75,,0.0,SB00D8D769,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020758.0,2026-04-12,26041120341.0,P,27.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120564.0,CNSR,N,N,131.7,133.7,165W,559.6,73699.32,2909.92,92339.0,0.0,2308.48,2308.48,0.0,4617.0,0.0,0.0,0.0,0.0,0.0,,96956.0,0.0,E,DPO,11491.39,,0.0,SB00D8D76B,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020759.0,2026-04-12,26041120271.0,P,28.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120564.0,CNSR,N,N,64.4,67.1,165W,559.6,36038.24,3021.84,46992.0,0.0,1174.8,1174.8,0.0,2350.0,0.0,0.0,0.0,0.0,0.0,,49342.0,0.0,E,DPO,5859.01,,0.0,SB00D8D76C,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020760.0,2026-04-12,26041120332.0,P,29.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120566.0,CNSR,N,N,134.6,128.5,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D8D76F,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020761.0,2026-04-12,26041120314.0,P,30.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120568.0,CNSR,N,N,134.6,128.0,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D8D770,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020762.0,2026-04-12,26041120299.0,P,31.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120568.0,CNSR,N,N,67.3,62.5,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D8D772,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020763.0,2026-04-12,26041120280.0,P,32.0,2026-04-12,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154120568.0,CNSR,N,N,63.4,61.4,165W,559.6,35478.64,0.0,42841.0,0.0,1071.03,1071.03,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,,44984.0,0.0,E,DPO,5321.8,,0.0,SB00D8D773,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020831.0,2026-04-22,26042205506.0,P,33.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121124.0,CNSR,N,N,390.2,381.9,165W,559.6,218355.92,895.36,264696.0,0.0,6617.4,6617.4,0.0,13235.0,0.0,0.0,0.0,0.0,0.0,,277931.0,0.0,E,DPO,32887.69,,0.0,SB00D92208,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020832.0,2026-04-22,26042205490.0,P,34.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121124.0,CNSR,N,N,201.9,187.1,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D9220A,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020833.0,2026-04-22,26042205472.0,P,35.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121126.0,CNSR,N,N,63.9,63.9,165W,559.6,35758.44,0.0,43179.0,0.0,1079.48,1079.48,0.0,2159.0,0.0,0.0,0.0,0.0,0.0,,45338.0,0.0,E,DPO,5363.77,,0.0,SB00D9220B,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020834.0,2026-04-22,26042205481.0,P,36.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121128.0,CNSR,N,N,127.8,127.4,165W,559.6,71516.88,111.92,86486.0,0.0,2162.15,2162.15,0.0,4325.0,0.0,0.0,0.0,0.0,0.0,,90811.0,0.0,E,DPO,10744.32,,0.0,SB00D9220C,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020835.0,2026-04-22,26042205427.0,P,37.0,2026-04-22,3443223.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121128.0,CNSR,N,N,269.2,258.7,165W,559.6,150644.32,0.0,181904.0,0.0,4547.6,4547.6,0.0,9096.0,0.0,0.0,0.0,0.0,0.0,,191000.0,0.0,E,DPO,22596.65,,0.0,SB00D9220E,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020836.0,2026-04-22,26042205463.0,P,38.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121128.0,CNSR,N,N,67.3,61.8,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9220F,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020837.0,2026-04-22,26042205436.0,P,39.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121130.0,CNSR,N,N,63.6,63.6,165W,559.6,35590.56,0.0,42976.0,0.0,1074.4,1074.4,0.0,2149.0,0.0,0.0,0.0,0.0,0.0,,45125.0,0.0,E,DPO,5338.58,,0.0,SB00D92212,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020838.0,2026-04-22,26042205454.0,P,40.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121132.0,CNSR,N,N,67.3,62.1,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D92213,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020839.0,2026-04-22,26042205445.0,P,41.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121132.0,CNSR,N,N,67.3,67.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D92214,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020855.0,2026-04-27,26042517298.0,P,42.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121336.0,CNSR,N,N,265.6,246.0,165W,559.6,148629.76,0.0,179472.0,0.0,4486.8,4486.8,0.0,8974.0,0.0,0.0,0.0,0.0,0.0,,188446.0,0.0,E,DPO,22294.46,,0.0,SB00D940EE,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020856.0,2026-04-27,26042517289.0,P,43.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121336.0,CNSR,N,N,336.5,322.0,165W,559.6,188305.4,0.0,227380.0,0.0,5684.5,5684.5,0.0,11369.0,0.0,0.0,0.0,0.0,0.0,,238749.0,0.0,E,DPO,28245.81,,0.0,SB00D940EF,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020857.0,2026-04-27,26042517261.0,P,44.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121338.0,CNSR,N,N,67.3,61.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D940F1,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020858.0,2026-04-27,26042517270.0,P,45.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121340.0,CNSR,N,N,265.3,252.9,165W,559.6,148461.88,0.0,179269.0,0.0,4481.73,4481.73,0.0,8964.0,0.0,0.0,0.0,0.0,0.0,,188233.0,0.0,E,DPO,22269.28,,0.0,SB00D940F2,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020859.0,2026-04-27,26042517225.0,P,46.0,2026-04-26,3312351.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121340.0,CNSR,N,N,63.4,59.7,165W,559.6,35478.64,0.0,42841.0,0.0,1071.03,1071.03,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,,44984.0,0.0,E,DPO,5321.8,,0.0,SB00D940F3,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020860.0,2026-04-27,26042517234.0,P,47.0,2026-04-26,3312351.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121340.0,CNSR,N,N,134.6,125.2,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D940F4,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020861.0,2026-04-27,26042517243.0,P,48.0,2026-04-26,3312351.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121342.0,CNSR,N,N,63.4,59.9,165W,559.6,35478.64,0.0,42841.0,0.0,1071.03,1071.03,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,,44984.0,0.0,E,DPO,5321.8,,0.0,SB00D940F5,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020862.0,2026-04-27,26042517216.0,P,49.0,2026-04-26,3443223.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121344.0,CNSR,N,N,67.3,64.7,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D940F6,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020863.0,2026-04-27,26042517252.0,P,50.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121344.0,CNSR,N,N,67.3,67.2,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D940F7,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,241001066.0,2026-04-30,26043016264.0,P,51.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121568.0,CNSR,N,N,198.0,181.7,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D96033,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020871.0,2026-04-30,26043016255.0,P,52.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121568.0,CNSR,N,N,198.0,182.0,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D96042,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020872.0,2026-04-30,26043016246.0,P,53.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121568.0,CNSR,N,N,201.9,182.1,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D96048,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,241001067.0,2026-04-30,26043016185.0,P,54.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121570.0,CNSR,N,N,67.3,62.8,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9604F,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020873.0,2026-04-30,26043016194.0,P,55.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121572.0,CNSR,N,N,67.3,61.6,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D96056,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020874.0,2026-04-30,26043016200.0,P,56.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121572.0,CNSR,N,N,67.3,62.4,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9605E,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020875.0,2026-04-30,26043016219.0,P,57.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121572.0,CNSR,N,N,63.8,63.8,165W,559.6,35702.48,0.0,43111.0,0.0,1077.78,1077.78,0.0,2156.0,0.0,0.0,0.0,0.0,0.0,,45267.0,0.0,E,DPO,5355.37,,0.0,SB00D96062,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020876.0,2026-04-30,26043016237.0,P,58.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121574.0,CNSR,N,N,265.3,242.7,165W,559.6,148461.88,0.0,179269.0,0.0,4481.73,4481.73,0.0,8964.0,0.0,0.0,0.0,0.0,0.0,,188233.0,0.0,E,DPO,22269.28,,0.0,SB00D96067,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020877.0,2026-04-30,26043016228.0,P,59.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121576.0,CNSR,N,N,198.0,182.0,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D96068,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020879.0,2026-05-03,26041102026.0,P,60.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120078.0,CNSR,N,N,198.0,188.5,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D97222,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020880.0,2026-05-03,26041102017.0,P,61.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120080.0,CNSR,N,N,201.9,191.9,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D97223,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020881.0,2026-05-03,26041101993.0,P,62.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120080.0,CNSR,N,N,201.9,189.4,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D97224,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020882.0,2026-05-03,26041102008.0,P,63.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120080.0,CNSR,N,N,201.9,192.6,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D97226,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020883.0,2026-05-03,26041101975.0,P,64.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120082.0,CNSR,N,N,134.6,127.0,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D97227,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020884.0,2026-05-03,26041101966.0,P,65.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120084.0,CNSR,N,N,134.6,122.2,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D97228,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020885.0,2026-05-03,26041101984.0,P,66.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120084.0,CNSR,N,N,134.6,129.0,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D9722A,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020886.0,2026-05-03,26041101957.0,P,67.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120084.0,CNSR,N,N,134.6,128.9,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D9722B,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020911.0,2026-05-07,26050618103.0,P,68.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120296.0,CNSR,N,N,198.0,189.3,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D9910D,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020912.0,2026-05-07,26050618112.0,P,69.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120298.0,CNSR,N,N,201.9,190.0,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D9910E,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020913.0,2026-05-07,26050618079.0,P,70.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120300.0,CNSR,N,N,64.4,65.1,165W,559.6,36038.24,783.44,44418.0,0.0,1110.45,1110.45,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,,46639.0,0.0,E,DPO,5523.25,,0.0,SB00D9910F,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020914.0,2026-05-07,26050618130.0,P,71.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120300.0,CNSR,N,N,201.9,187.4,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D99110,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020915.0,2026-05-07,26050618121.0,P,72.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120300.0,CNSR,N,N,198.9,193.1,165W,559.6,111304.44,0.0,134401.0,0.0,3360.03,3360.03,0.0,6721.0,0.0,0.0,0.0,0.0,0.0,,141122.0,0.0,E,DPO,16695.67,,0.0,SB00D99111,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020916.0,2026-05-07,26050618149.0,P,73.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120302.0,CNSR,N,N,261.4,247.1,165W,559.6,146279.44,0.0,176634.0,0.0,4415.85,4415.85,0.0,8832.0,0.0,0.0,0.0,0.0,0.0,,185466.0,0.0,E,DPO,21941.92,,0.0,SB00D99112,Outward Freight Details (4).csv
ADRA,HSPG,BSCS,261020917.0,2026-05-07,26050618088.0,P,74.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120304.0,CNSR,N,N,67.3,60.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D99113,Outward Freight Details (4).csv
